date_key,year,month,month_name,day_of_week,quarter,season
2019,2000,12,December,Saturday,4,Summer
2020,2000,12,December,Sunday,4,Summer
2021,2000,12,December,Thursday,4,Summer
2022,2000,12,December,Tuesday,4,Summer
2023,2000,12,December,Wednesday,4,Summer
2024,2000,11,November,Friday,4,Spring
2025,2000,11,November,Monday,4,Spring
2026,2000,11,November,Saturday,4,Spring
2027,2000,11,November,Sunday,4,Spring
2028,2000,11,November,Thursday,4,Spring
2029,2000,11,November,Tuesday,4,Spring
2030,2000,11,November,Wednesday,4,Spring
2031,2000,10,October,Friday,4,Spring
2032,2000,10,October,Monday,4,Spring
2033,2000,10,October,Saturday,4,Spring
2034,2000,10,October,Sunday,4,Spring
2035,2000,10,October,Thursday,4,Spring
2036,2000,10,October,Tuesday,4,Spring
2037,2000,10,October,Wednesday,4,Spring
2038,2000,9,September,Friday,3,Spring
2039,2000,9,September,Monday,3,Spring
2040,2000,9,September,Saturday,3,Spring
2041,2000,9,September,Sunday,3,Spring
2042,2000,9,September,Thursday,3,Spring
2043,2000,9,September,Tuesday,3,Spring
2044,2000,9,September,Wednesday,3,Spring
2045,2000,8,August,Friday,3,Winter
2046,2000,8,August,Monday,3,Winter
2047,2000,8,August,Saturday,3,Winter
2048,2000,8,August,Sunday,3,Winter
2049,2000,8,August,Thursday,3,Winter
2050,2000,8,August,Tuesday,3,Winter
2051,2000,8,August,Wednesday,3,Winter
2052,2000,7,July,Friday,3,Winter
2053,2000,7,July,Monday,3,Winter
2054,2000,7,July,Saturday,3,Winter
2055,2000,7,July,Sunday,3,Winter
2056,2000,7,July,Thursday,3,Winter
2057,2000,7,July,Tuesday,3,Winter
2058,2000,7,July,Wednesday,3,Winter
2059,2000,6,June,Friday,2,Winter
2060,2000,6,June,Monday,2,Winter
2061,2000,6,June,Saturday,2,Winter
2062,2000,6,June,Sunday,2,Winter
2063,2000,6,June,Thursday,2,Winter
2064,2000,6,June,Tuesday,2,Winter
2065,2000,6,June,Wednesday,2,Winter
2066,2000,5,May,Friday,2,Autumn
2067,2000,5,May,Monday,2,Autumn
2068,2000,5,May,Saturday,2,Autumn
2069,2000,5,May,Sunday,2,Autumn
2070,2000,5,May,Thursday,2,Autumn
2071,2000,5,May,Tuesday,2,Autumn
2072,2000,5,May,Wednesday,2,Autumn
2073,2000,4,April,Friday,2,Autumn
2074,2000,4,April,Monday,2,Autumn
2075,2000,4,April,Saturday,2,Autumn
2076,2000,4,April,Sunday,2,Autumn
2077,2000,4,April,Thursday,2,Autumn
2078,2000,4,April,Tuesday,2,Autumn
2079,2000,4,April,Wednesday,2,Autumn
2080,2000,3,March,Friday,1,Autumn
2081,2000,3,March,Monday,1,Autumn
2082,2000,3,March,Saturday,1,Autumn
2083,2000,3,March,Sunday,1,Autumn
2084,2000,3,March,Thursday,1,Autumn
2085,2000,3,March,Tuesday,1,Autumn
2086,2000,3,March,Wednesday,1,Autumn
2087,2000,2,February,Friday,1,Summer
2088,2000,2,February,Monday,1,Summer
2089,2000,2,February,Saturday,1,Summer
2090,2000,2,February,Sunday,1,Summer
2091,2000,2,February,Thursday,1,Summer
2092,2000,2,February,Tuesday,1,Summer
2093,2000,2,February,Wednesday,1,Summer
2094,2000,1,January,Friday,1,Summer
2095,2000,1,January,Monday,1,Summer
2096,2000,1,January,Saturday,1,Summer
2097,2000,1,January,Sunday,1,Summer
2098,2000,1,January,Thursday,1,Summer
2099,2000,1,January,Tuesday,1,Summer
2100,2000,1,January,Wednesday,1,Summer
2101,1999,12,December,Friday,4,Summer
2102,1999,12,December,Monday,4,Summer
2103,1999,12,December,Saturday,4,Summer
2104,1999,12,December,Sunday,4,Summer
2105,1999,12,December,Thursday,4,Summer
2106,1999,12,December,Tuesday,4,Summer
2107,1999,12,December,Wednesday,4,Summer
2108,1999,11,November,Friday,4,Spring
2109,1999,11,November,Monday,4,Spring
2110,1999,11,November,Saturday,4,Spring
2111,1999,11,November,Sunday,4,Spring
2112,1999,11,November,Thursday,4,Spring
2113,1999,11,November,Tuesday,4,Spring
2114,1999,11,November,Wednesday,4,Spring
2115,1999,10,October,Friday,4,Spring
2116,1999,10,October,Monday,4,Spring
2117,1999,10,October,Saturday,4,Spring
2118,1999,10,October,Sunday,4,Spring
2119,1999,10,October,Thursday,4,Spring
2120,1999,10,October,Tuesday,4,Spring
2121,1999,10,October,Wednesday,4,Spring
2122,1999,9,September,Friday,3,Spring
2123,1999,9,September,Monday,3,Spring
2124,1999,9,September,Saturday,3,Spring
2125,1999,9,September,Sunday,3,Spring
2126,1999,9,September,Thursday,3,Spring
2127,1999,9,September,Tuesday,3,Spring
2128,1999,9,September,Wednesday,3,Spring
2129,1999,8,August,Friday,3,Winter
2130,1999,8,August,Monday,3,Winter
2131,1999,8,August,Saturday,3,Winter
2132,1999,8,August,Sunday,3,Winter
2133,1999,8,August,Thursday,3,Winter
2134,1999,8,August,Tuesday,3,Winter
2135,1999,8,August,Wednesday,3,Winter
2136,1999,7,July,Friday,3,Winter
2137,1999,7,July,Monday,3,Winter
2138,1999,7,July,Saturday,3,Winter
2139,1999,7,July,Sunday,3,Winter
2140,1999,7,July,Thursday,3,Winter
2141,1999,7,July,Tuesday,3,Winter
2142,1999,7,July,Wednesday,3,Winter
2143,1999,6,June,Friday,2,Winter
2144,1999,6,June,Monday,2,Winter
2145,1999,6,June,Saturday,2,Winter
2146,1999,6,June,Sunday,2,Winter
2147,1999,6,June,Thursday,2,Winter
2148,1999,6,June,Tuesday,2,Winter
2149,1999,6,June,Wednesday,2,Winter
2150,1999,5,May,Friday,2,Autumn
2151,1999,5,May,Monday,2,Autumn
2152,1999,5,May,Saturday,2,Autumn
2153,1999,5,May,Sunday,2,Autumn
2154,1999,5,May,Thursday,2,Autumn
2155,1999,5,May,Tuesday,2,Autumn
2156,1999,5,May,Wednesday,2,Autumn
2157,1999,4,April,Friday,2,Autumn
2158,1999,4,April,Monday,2,Autumn
2159,1999,4,April,Saturday,2,Autumn
2160,1999,4,April,Sunday,2,Autumn
2161,1999,4,April,Thursday,2,Autumn
2162,1999,4,April,Tuesday,2,Autumn
2163,1999,4,April,Wednesday,2,Autumn
2164,1999,3,March,Friday,1,Autumn
2165,1999,3,March,Monday,1,Autumn
2166,1999,3,March,Saturday,1,Autumn
2167,1999,3,March,Sunday,1,Autumn
2168,1999,3,March,Thursday,1,Autumn
2169,1999,3,March,Tuesday,1,Autumn
2170,1999,3,March,Wednesday,1,Autumn
2171,1999,2,February,Friday,1,Summer
2172,1999,2,February,Monday,1,Summer
2173,1999,2,February,Saturday,1,Summer
2174,1999,2,February,Sunday,1,Summer
2175,1999,2,February,Thursday,1,Summer
2176,1999,2,February,Tuesday,1,Summer
2177,1999,2,February,Wednesday,1,Summer
2178,1999,1,January,Friday,1,Summer
2179,1999,1,January,Monday,1,Summer
2180,1999,1,January,Saturday,1,Summer
2181,1999,1,January,Sunday,1,Summer
2182,1999,1,January,Thursday,1,Summer
2183,1999,1,January,Tuesday,1,Summer
2184,1999,1,January,Wednesday,1,Summer
2185,1998,12,December,Friday,4,Summer
2186,1998,12,December,Monday,4,Summer
2187,1998,12,December,Saturday,4,Summer
2188,1998,12,December,Sunday,4,Summer
2189,1998,12,December,Thursday,4,Summer
2190,1998,12,December,Tuesday,4,Summer
2191,1998,12,December,Wednesday,4,Summer
2192,1998,11,November,Friday,4,Spring
2193,1998,11,November,Monday,4,Spring
2194,1998,11,November,Saturday,4,Spring
2195,1998,11,November,Sunday,4,Spring
2196,1998,11,November,Thursday,4,Spring
2197,1998,11,November,Tuesday,4,Spring
2198,1998,11,November,Wednesday,4,Spring
2199,1998,10,October,Friday,4,Spring
2200,1998,10,October,Monday,4,Spring
2201,1998,10,October,Saturday,4,Spring
2202,1998,10,October,Sunday,4,Spring
2203,1998,10,October,Thursday,4,Spring
2204,1998,10,October,Tuesday,4,Spring
2205,1998,10,October,Wednesday,4,Spring
2206,1998,9,September,Friday,3,Spring
2207,1998,9,September,Monday,3,Spring
2208,1998,9,September,Saturday,3,Spring
2209,1998,9,September,Sunday,3,Spring
2210,1998,9,September,Thursday,3,Spring
2211,1998,9,September,Tuesday,3,Spring
2212,1998,9,September,Wednesday,3,Spring
2213,1998,8,August,Friday,3,Winter
2214,1998,8,August,Monday,3,Winter
2215,1998,8,August,Saturday,3,Winter
2216,1998,8,August,Sunday,3,Winter
2217,1998,8,August,Thursday,3,Winter
2218,1998,8,August,Tuesday,3,Winter
2219,1998,8,August,Wednesday,3,Winter
2220,1998,7,July,Friday,3,Winter
2221,1998,7,July,Monday,3,Winter
2222,1998,7,July,Saturday,3,Winter
2223,1998,7,July,Sunday,3,Winter
2224,1998,7,July,Thursday,3,Winter
2225,1998,7,July,Tuesday,3,Winter
2226,1998,7,July,Wednesday,3,Winter
2227,1998,6,June,Friday,2,Winter
2228,1998,6,June,Monday,2,Winter
2229,1998,6,June,Saturday,2,Winter
2230,1998,6,June,Sunday,2,Winter
2231,1998,6,June,Thursday,2,Winter
2232,1998,6,June,Tuesday,2,Winter
2233,1998,6,June,Wednesday,2,Winter
2234,1998,5,May,Friday,2,Autumn
2235,1998,5,May,Monday,2,Autumn
2236,1998,5,May,Saturday,2,Autumn
2237,1998,5,May,Sunday,2,Autumn
2238,1998,5,May,Thursday,2,Autumn
2239,1998,5,May,Tuesday,2,Autumn
2240,1998,5,May,Wednesday,2,Autumn
2241,1998,4,April,Friday,2,Autumn
2242,1998,4,April,Monday,2,Autumn
2243,1998,4,April,Saturday,2,Autumn
2244,1998,4,April,Sunday,2,Autumn
2245,1998,4,April,Thursday,2,Autumn
2246,1998,4,April,Tuesday,2,Autumn
2247,1998,4,April,Wednesday,2,Autumn
2248,1998,3,March,Friday,1,Autumn
2249,1998,3,March,Monday,1,Autumn
2250,1998,3,March,Saturday,1,Autumn
2251,1998,3,March,Sunday,1,Autumn
2252,1998,3,March,Thursday,1,Autumn
2253,1998,3,March,Tuesday,1,Autumn
2254,1998,3,March,Wednesday,1,Autumn
2255,1998,2,February,Friday,1,Summer
2256,1998,2,February,Monday,1,Summer
2257,1998,2,February,Saturday,1,Summer
2258,1998,2,February,Sunday,1,Summer
2259,1998,2,February,Thursday,1,Summer
2260,1998,2,February,Tuesday,1,Summer
2261,1998,2,February,Wednesday,1,Summer
2262,1998,1,January,Friday,1,Summer
2263,1998,1,January,Monday,1,Summer
2264,1998,1,January,Saturday,1,Summer
2265,1998,1,January,Sunday,1,Summer
2266,1998,1,January,Thursday,1,Summer
2267,1998,1,January,Tuesday,1,Summer
2268,1998,1,January,Wednesday,1,Summer
2269,1997,12,December,Friday,4,Summer
2270,1997,12,December,Monday,4,Summer
2271,1997,12,December,Saturday,4,Summer
2272,1997,12,December,Sunday,4,Summer
2273,1997,12,December,Thursday,4,Summer
2274,1997,12,December,Tuesday,4,Summer
2275,1997,12,December,Wednesday,4,Summer
2276,1997,11,November,Friday,4,Spring
2277,1997,11,November,Monday,4,Spring
2278,1997,11,November,Saturday,4,Spring
2279,1997,11,November,Sunday,4,Spring
2280,1997,11,November,Thursday,4,Spring
2281,1997,11,November,Tuesday,4,Spring
2282,1997,11,November,Wednesday,4,Spring
2283,1997,10,October,Friday,4,Spring
2284,1997,10,October,Monday,4,Spring
2285,1997,10,October,Saturday,4,Spring
2286,1997,10,October,Sunday,4,Spring
2287,1997,10,October,Thursday,4,Spring
2288,1997,10,October,Tuesday,4,Spring
2289,1997,10,October,Wednesday,4,Spring
2290,1997,9,September,Friday,3,Spring
2291,1997,9,September,Monday,3,Spring
2292,1997,9,September,Saturday,3,Spring
2293,1997,9,September,Sunday,3,Spring
2294,1997,9,September,Thursday,3,Spring
2295,1997,9,September,Tuesday,3,Spring
2296,1997,9,September,Wednesday,3,Spring
2297,1997,8,August,Friday,3,Winter
2298,1997,8,August,Monday,3,Winter
2299,1997,8,August,Saturday,3,Winter
2300,1997,8,August,Sunday,3,Winter
2301,1997,8,August,Thursday,3,Winter
2302,1997,8,August,Tuesday,3,Winter
2303,1997,8,August,Wednesday,3,Winter
2304,1997,7,July,Friday,3,Winter
2305,1997,7,July,Monday,3,Winter
2306,1997,7,July,Saturday,3,Winter
2307,1997,7,July,Sunday,3,Winter
2308,1997,7,July,Thursday,3,Winter
2309,1997,7,July,Tuesday,3,Winter
2310,1997,7,July,Wednesday,3,Winter
2311,1997,6,June,Friday,2,Winter
2312,1997,6,June,Monday,2,Winter
2313,1997,6,June,Saturday,2,Winter
2314,1997,6,June,Sunday,2,Winter
2315,1997,6,June,Thursday,2,Winter
2316,1997,6,June,Tuesday,2,Winter
2317,1997,6,June,Wednesday,2,Winter
2318,1997,5,May,Friday,2,Autumn
2319,1997,5,May,Monday,2,Autumn
2320,1997,5,May,Saturday,2,Autumn
2321,1997,5,May,Sunday,2,Autumn
2322,1997,5,May,Thursday,2,Autumn
2323,1997,5,May,Tuesday,2,Autumn
2324,1997,5,May,Wednesday,2,Autumn
2325,1997,4,April,Friday,2,Autumn
2326,1997,4,April,Monday,2,Autumn
2327,1997,4,April,Saturday,2,Autumn
2328,1997,4,April,Sunday,2,Autumn
2329,1997,4,April,Thursday,2,Autumn
2330,1997,4,April,Tuesday,2,Autumn
2331,1997,4,April,Wednesday,2,Autumn
2332,1997,3,March,Friday,1,Autumn
2333,1997,3,March,Monday,1,Autumn
2334,1997,3,March,Saturday,1,Autumn
2335,1997,3,March,Sunday,1,Autumn
2336,1997,3,March,Thursday,1,Autumn
2337,1997,3,March,Tuesday,1,Autumn
2338,1997,3,March,Wednesday,1,Autumn
2339,1997,2,February,Friday,1,Summer
2340,1997,2,February,Monday,1,Summer
2341,1997,2,February,Saturday,1,Summer
2342,1997,2,February,Sunday,1,Summer
2343,1997,2,February,Thursday,1,Summer
2344,1997,2,February,Tuesday,1,Summer
2345,1997,2,February,Wednesday,1,Summer
2346,1997,1,January,Friday,1,Summer
2347,1997,1,January,Monday,1,Summer
2348,1997,1,January,Saturday,1,Summer
2349,1997,1,January,Sunday,1,Summer
2350,1997,1,January,Thursday,1,Summer
2351,1997,1,January,Tuesday,1,Summer
2352,1997,1,January,Wednesday,1,Summer
2353,1996,12,December,Friday,4,Summer
2354,1996,12,December,Monday,4,Summer
2355,1996,12,December,Saturday,4,Summer
2356,1996,12,December,Sunday,4,Summer
2357,1996,12,December,Thursday,4,Summer
2358,1996,12,December,Tuesday,4,Summer
2359,1996,12,December,Wednesday,4,Summer
2360,1996,11,November,Friday,4,Spring
2361,1996,11,November,Monday,4,Spring
2362,1996,11,November,Saturday,4,Spring
2363,1996,11,November,Sunday,4,Spring
2364,1996,11,November,Thursday,4,Spring
2365,1996,11,November,Tuesday,4,Spring
2366,1996,11,November,Wednesday,4,Spring
2367,1996,10,October,Friday,4,Spring
2368,1996,10,October,Monday,4,Spring
2369,1996,10,October,Saturday,4,Spring
2370,1996,10,October,Sunday,4,Spring
2371,1996,10,October,Thursday,4,Spring
2372,1996,10,October,Tuesday,4,Spring
2373,1996,10,October,Wednesday,4,Spring
2374,1996,9,September,Friday,3,Spring
2375,1996,9,September,Monday,3,Spring
2376,1996,9,September,Saturday,3,Spring
2377,1996,9,September,Sunday,3,Spring
2378,1996,9,September,Thursday,3,Spring
2379,1996,9,September,Tuesday,3,Spring
2380,1996,9,September,Wednesday,3,Spring
2381,1996,8,August,Friday,3,Winter
2382,1996,8,August,Monday,3,Winter
2383,1996,8,August,Saturday,3,Winter
2384,1996,8,August,Sunday,3,Winter
2385,1996,8,August,Thursday,3,Winter
2386,1996,8,August,Tuesday,3,Winter
2387,1996,8,August,Wednesday,3,Winter
2388,1996,7,July,Friday,3,Winter
2389,1996,7,July,Monday,3,Winter
2390,1996,7,July,Saturday,3,Winter
2391,1996,7,July,Sunday,3,Winter
2392,1996,7,July,Thursday,3,Winter
2393,1996,7,July,Tuesday,3,Winter
2394,1996,7,July,Wednesday,3,Winter
2395,1996,6,June,Friday,2,Winter
2396,1996,6,June,Monday,2,Winter
2397,1996,6,June,Saturday,2,Winter
2398,1996,6,June,Sunday,2,Winter
2399,1996,6,June,Thursday,2,Winter
2400,1996,6,June,Tuesday,2,Winter
2401,1996,6,June,Wednesday,2,Winter
2402,1996,5,May,Friday,2,Autumn
2403,1996,5,May,Monday,2,Autumn
2404,1996,5,May,Saturday,2,Autumn
2405,1996,5,May,Sunday,2,Autumn
2406,1996,5,May,Thursday,2,Autumn
2407,1996,5,May,Tuesday,2,Autumn
2408,1996,5,May,Wednesday,2,Autumn
2409,1996,4,April,Friday,2,Autumn
2410,1996,4,April,Monday,2,Autumn
2411,1996,4,April,Saturday,2,Autumn
2412,1996,4,April,Sunday,2,Autumn
2413,1996,4,April,Thursday,2,Autumn
2414,1996,4,April,Tuesday,2,Autumn
2415,1996,4,April,Wednesday,2,Autumn
2416,1996,3,March,Friday,1,Autumn
2417,1996,3,March,Monday,1,Autumn
2418,1996,3,March,Saturday,1,Autumn
2419,1996,3,March,Sunday,1,Autumn
2420,1996,3,March,Thursday,1,Autumn
2421,1996,3,March,Tuesday,1,Autumn
2422,1996,3,March,Wednesday,1,Autumn
2423,1996,2,February,Friday,1,Summer
2424,1996,2,February,Monday,1,Summer
2425,1996,2,February,Saturday,1,Summer
2426,1996,2,February,Sunday,1,Summer
2427,1996,2,February,Thursday,1,Summer
2428,1996,2,February,Tuesday,1,Summer
2429,1996,2,February,Wednesday,1,Summer
2430,1996,1,January,Friday,1,Summer
2431,1996,1,January,Monday,1,Summer
2432,1996,1,January,Saturday,1,Summer
2433,1996,1,January,Sunday,1,Summer
2434,1996,1,January,Thursday,1,Summer
2435,1996,1,January,Tuesday,1,Summer
2436,1996,1,January,Wednesday,1,Summer
2437,1995,12,December,Friday,4,Summer
2438,1995,12,December,Monday,4,Summer
2439,1995,12,December,Saturday,4,Summer
2440,1995,12,December,Sunday,4,Summer
2441,1995,12,December,Thursday,4,Summer
2442,1995,12,December,Tuesday,4,Summer
2443,1995,12,December,Wednesday,4,Summer
2444,1995,11,November,Friday,4,Spring
2445,1995,11,November,Monday,4,Spring
2446,1995,11,November,Saturday,4,Spring
2447,1995,11,November,Sunday,4,Spring
2448,1995,11,November,Thursday,4,Spring
2449,1995,11,November,Tuesday,4,Spring
2450,1995,11,November,Wednesday,4,Spring
2451,1995,10,October,Friday,4,Spring
2452,1995,10,October,Monday,4,Spring
2453,1995,10,October,Saturday,4,Spring
2454,1995,10,October,Sunday,4,Spring
2455,1995,10,October,Thursday,4,Spring
2456,1995,10,October,Tuesday,4,Spring
2457,1995,10,October,Wednesday,4,Spring
2458,1995,9,September,Friday,3,Spring
2459,1995,9,September,Monday,3,Spring
2460,1995,9,September,Saturday,3,Spring
2461,1995,9,September,Sunday,3,Spring
2462,1995,9,September,Thursday,3,Spring
2463,1995,9,September,Tuesday,3,Spring
2464,1995,9,September,Wednesday,3,Spring
2465,1995,8,August,Friday,3,Winter
2466,1995,8,August,Monday,3,Winter
2467,1995,8,August,Saturday,3,Winter
2468,1995,8,August,Sunday,3,Winter
2469,1995,8,August,Thursday,3,Winter
2470,1995,8,August,Tuesday,3,Winter
2471,1995,8,August,Wednesday,3,Winter
2472,1995,7,July,Friday,3,Winter
2473,1995,7,July,Monday,3,Winter
2474,1995,7,July,Saturday,3,Winter
2475,1995,7,July,Sunday,3,Winter
2476,1995,7,July,Thursday,3,Winter
2477,1995,7,July,Tuesday,3,Winter
2478,1995,7,July,Wednesday,3,Winter
2479,1995,6,June,Friday,2,Winter
2480,1995,6,June,Monday,2,Winter
2481,1995,6,June,Saturday,2,Winter
2482,1995,6,June,Sunday,2,Winter
2483,1995,6,June,Thursday,2,Winter
2484,1995,6,June,Tuesday,2,Winter
2485,1995,6,June,Wednesday,2,Winter
2486,1995,5,May,Friday,2,Autumn
2487,1995,5,May,Monday,2,Autumn
2488,1995,5,May,Saturday,2,Autumn
2489,1995,5,May,Sunday,2,Autumn
2490,1995,5,May,Thursday,2,Autumn
2491,1995,5,May,Tuesday,2,Autumn
2492,1995,5,May,Wednesday,2,Autumn
2493,1995,4,April,Friday,2,Autumn
2494,1995,4,April,Monday,2,Autumn
2495,1995,4,April,Saturday,2,Autumn
2496,1995,4,April,Sunday,2,Autumn
2497,1995,4,April,Thursday,2,Autumn
2498,1995,4,April,Tuesday,2,Autumn
2499,1995,4,April,Wednesday,2,Autumn
2500,1995,3,March,Friday,1,Autumn
2501,1995,3,March,Monday,1,Autumn
2502,1995,3,March,Saturday,1,Autumn
2503,1995,3,March,Sunday,1,Autumn
2504,1995,3,March,Thursday,1,Autumn
2505,1995,3,March,Tuesday,1,Autumn
2506,1995,3,March,Wednesday,1,Autumn
2507,1995,2,February,Friday,1,Summer
2508,1995,2,February,Monday,1,Summer
2509,1995,2,February,Saturday,1,Summer
2510,1995,2,February,Sunday,1,Summer
2511,1995,2,February,Thursday,1,Summer
2512,1995,2,February,Tuesday,1,Summer
2513,1995,2,February,Wednesday,1,Summer
2514,1995,1,January,Friday,1,Summer
2515,1995,1,January,Monday,1,Summer
2516,1995,1,January,Saturday,1,Summer
2517,1995,1,January,Sunday,1,Summer
2518,1995,1,January,Thursday,1,Summer
2519,1995,1,January,Tuesday,1,Summer
2520,1995,1,January,Wednesday,1,Summer
2521,1994,12,December,Friday,4,Summer
2522,1994,12,December,Monday,4,Summer
2523,1994,12,December,Saturday,4,Summer
2524,1994,12,December,Sunday,4,Summer
2525,1994,12,December,Thursday,4,Summer
2526,1994,12,December,Tuesday,4,Summer
2527,1994,12,December,Wednesday,4,Summer
2528,1994,11,November,Friday,4,Spring
2529,1994,11,November,Monday,4,Spring
2530,1994,11,November,Saturday,4,Spring
2531,1994,11,November,Sunday,4,Spring
2532,1994,11,November,Thursday,4,Spring
2533,1994,11,November,Tuesday,4,Spring
2534,1994,11,November,Wednesday,4,Spring
2535,1994,10,October,Friday,4,Spring
2536,1994,10,October,Monday,4,Spring
2537,1994,10,October,Saturday,4,Spring
2538,1994,10,October,Sunday,4,Spring
2539,1994,10,October,Thursday,4,Spring
2540,1994,10,October,Tuesday,4,Spring
2541,1994,10,October,Wednesday,4,Spring
2542,1994,9,September,Friday,3,Spring
2543,1994,9,September,Monday,3,Spring
2544,1994,9,September,Saturday,3,Spring
2545,1994,9,September,Sunday,3,Spring
2546,1994,9,September,Thursday,3,Spring
2547,1994,9,September,Tuesday,3,Spring
2548,1994,9,September,Wednesday,3,Spring
2549,1994,8,August,Friday,3,Winter
2550,1994,8,August,Monday,3,Winter
2551,1994,8,August,Saturday,3,Winter
2552,1994,8,August,Sunday,3,Winter
2553,1994,8,August,Thursday,3,Winter
2554,1994,8,August,Tuesday,3,Winter
2555,1994,8,August,Wednesday,3,Winter
2556,1994,7,July,Friday,3,Winter
2557,1994,7,July,Monday,3,Winter
2558,1994,7,July,Saturday,3,Winter
2559,1994,7,July,Sunday,3,Winter
2560,1994,7,July,Thursday,3,Winter
2561,1994,7,July,Tuesday,3,Winter
2562,1994,7,July,Wednesday,3,Winter
2563,1994,6,June,Friday,2,Winter
2564,1994,6,June,Monday,2,Winter
2565,1994,6,June,Saturday,2,Winter
2566,1994,6,June,Sunday,2,Winter
2567,1994,6,June,Thursday,2,Winter
2568,1994,6,June,Tuesday,2,Winter
2569,1994,6,June,Wednesday,2,Winter
2570,1994,5,May,Friday,2,Autumn
2571,1994,5,May,Monday,2,Autumn
2572,1994,5,May,Saturday,2,Autumn
2573,1994,5,May,Sunday,2,Autumn
2574,1994,5,May,Thursday,2,Autumn
2575,1994,5,May,Tuesday,2,Autumn
2576,1994,5,May,Wednesday,2,Autumn
2577,1994,4,April,Friday,2,Autumn
2578,1994,4,April,Monday,2,Autumn
2579,1994,4,April,Saturday,2,Autumn
2580,1994,4,April,Sunday,2,Autumn
2581,1994,4,April,Thursday,2,Autumn
2582,1994,4,April,Tuesday,2,Autumn
2583,1994,4,April,Wednesday,2,Autumn
2584,1994,3,March,Friday,1,Autumn
2585,1994,3,March,Monday,1,Autumn
2586,1994,3,March,Saturday,1,Autumn
2587,1994,3,March,Sunday,1,Autumn
2588,1994,3,March,Thursday,1,Autumn
2589,1994,3,March,Tuesday,1,Autumn
2590,1994,3,March,Wednesday,1,Autumn
2591,1994,2,February,Friday,1,Summer
2592,1994,2,February,Monday,1,Summer
2593,1994,2,February,Saturday,1,Summer
2594,1994,2,February,Sunday,1,Summer
2595,1994,2,February,Thursday,1,Summer
2596,1994,2,February,Tuesday,1,Summer
2597,1994,2,February,Wednesday,1,Summer
2598,1994,1,January,Friday,1,Summer
2599,1994,1,January,Monday,1,Summer
2600,1994,1,January,Saturday,1,Summer
2601,1994,1,January,Sunday,1,Summer
2602,1994,1,January,Thursday,1,Summer
2603,1994,1,January,Tuesday,1,Summer
2604,1994,1,January,Wednesday,1,Summer
2605,1993,12,December,Friday,4,Summer
2606,1993,12,December,Monday,4,Summer
2607,1993,12,December,Saturday,4,Summer
2608,1993,12,December,Sunday,4,Summer
2609,1993,12,December,Thursday,4,Summer
2610,1993,12,December,Tuesday,4,Summer
2611,1993,12,December,Wednesday,4,Summer
2612,1993,11,November,Friday,4,Spring
2613,1993,11,November,Monday,4,Spring
2614,1993,11,November,Saturday,4,Spring
2615,1993,11,November,Sunday,4,Spring
2616,1993,11,November,Thursday,4,Spring
2617,1993,11,November,Tuesday,4,Spring
2618,1993,11,November,Wednesday,4,Spring
2619,1993,10,October,Friday,4,Spring
2620,1993,10,October,Monday,4,Spring
2621,1993,10,October,Saturday,4,Spring
2622,1993,10,October,Sunday,4,Spring
2623,1993,10,October,Thursday,4,Spring
2624,1993,10,October,Tuesday,4,Spring
2625,1993,10,October,Wednesday,4,Spring
2626,1993,9,September,Friday,3,Spring
2627,1993,9,September,Monday,3,Spring
2628,1993,9,September,Saturday,3,Spring
2629,1993,9,September,Sunday,3,Spring
2630,1993,9,September,Thursday,3,Spring
2631,1993,9,September,Tuesday,3,Spring
2632,1993,9,September,Wednesday,3,Spring
2633,1993,8,August,Friday,3,Winter
2634,1993,8,August,Monday,3,Winter
2635,1993,8,August,Saturday,3,Winter
2636,1993,8,August,Sunday,3,Winter
2637,1993,8,August,Thursday,3,Winter
2638,1993,8,August,Tuesday,3,Winter
2639,1993,8,August,Wednesday,3,Winter
2640,1993,7,July,Friday,3,Winter
2641,1993,7,July,Monday,3,Winter
2642,1993,7,July,Saturday,3,Winter
2643,1993,7,July,Sunday,3,Winter
2644,1993,7,July,Thursday,3,Winter
2645,1993,7,July,Tuesday,3,Winter
2646,1993,7,July,Wednesday,3,Winter
2647,1993,6,June,Friday,2,Winter
2648,1993,6,June,Monday,2,Winter
2649,1993,6,June,Saturday,2,Winter
2650,1993,6,June,Sunday,2,Winter
2651,1993,6,June,Thursday,2,Winter
2652,1993,6,June,Tuesday,2,Winter
2653,1993,6,June,Wednesday,2,Winter
2654,1993,5,May,Friday,2,Autumn
2655,1993,5,May,Monday,2,Autumn
2656,1993,5,May,Saturday,2,Autumn
2657,1993,5,May,Sunday,2,Autumn
2658,1993,5,May,Thursday,2,Autumn
2659,1993,5,May,Tuesday,2,Autumn
2660,1993,5,May,Wednesday,2,Autumn
2661,1993,4,April,Friday,2,Autumn
2662,1993,4,April,Monday,2,Autumn
2663,1993,4,April,Saturday,2,Autumn
2664,1993,4,April,Sunday,2,Autumn
2665,1993,4,April,Thursday,2,Autumn
2666,1993,4,April,Tuesday,2,Autumn
2667,1993,4,April,Wednesday,2,Autumn
2668,1993,3,March,Friday,1,Autumn
2669,1993,3,March,Monday,1,Autumn
2670,1993,3,March,Saturday,1,Autumn
2671,1993,3,March,Sunday,1,Autumn
2672,1993,3,March,Thursday,1,Autumn
2673,1993,3,March,Tuesday,1,Autumn
2674,1993,3,March,Wednesday,1,Autumn
2675,1993,2,February,Friday,1,Summer
