crash_event,fact_id,victim_key,crash_id,date_key,time_key,location_key,remoteness_key,road_key,vehicle_key,fatalities,fatality_rate_per_100k_dwellings,risk_factor_score
19915185,45406,506,45406,2792,27,26,3,17,1,2,5.5087,2.25
19912283,45407,66,45407,2792,13,141,3,17,1,1,0.8152,2.25
19912431,45408,408,45408,2793,1027,5,1,5,2,1,11.9775,3.0
19915131,45409,26,45409,2793,334,8,1,7,1,1,8.4218,3.0
19913357,45410,283,45410,2793,1,69,1,5,1,1,2.1701,3.0
19911553,45411,698,45411,2793,566,24,3,17,1,4,2.9976,2.25
19912371,45412,243,45412,2793,823,5,1,5,1,2,23.955,2.0
19912120,45413,99,45413,2793,1104,141,3,17,1,1,0.8152,1.5
19911243,45414,8,45414,2793,278,46,2,5,1,1,3.6069,2.0
19913057,45415,396,45415,2793,1159,69,1,5,2,1,2.1701,2.0
19912424,45416,139,45416,2793,1226,141,3,17,1,1,0.8152,1.5
19915156,45417,17,45417,2793,1227,23,2,15,1,1,41.7014,2.0
19913126,45418,385,45418,2793,1170,69,1,5,1,1,2.1701,2.0
19914080,45419,186,45419,2793,160,78,3,17,2,1,1.7508,1.5
19911459,45420,148,45420,2793,237,46,2,5,1,1,3.6069,2.0
19911545,45421,124,45421,2793,67,24,3,17,1,1,0.7494,2.25
19913236,45422,154,45422,2793,9,92,3,17,1,1,0.3693,2.25
19911123,45423,81,45423,2793,243,46,2,5,1,1,3.6069,3.0
19912383,45424,6,45424,2793,213,141,3,17,1,1,0.8152,2.25
19911347,45425,574,45425,2793,581,46,2,5,2,1,3.6069,3.0
19914028,45426,216,45426,2793,473,175,1,18,1,1,5.9666,2.25
19913264,45427,208,45427,2793,311,69,1,5,1,1,2.1701,3.0
19911325,45428,528,45428,2793,356,46,2,5,1,1,3.6069,3.0
19912026,45429,248,45429,2793,397,141,3,17,1,1,0.8152,2.25
19911137,45430,76,45430,2794,684,46,2,5,2,1,3.6069,3.0
19915124,45431,39,45431,2794,15,26,3,17,1,1,2.7544,2.25
19915063,45432,364,45432,2794,165,23,2,15,1,1,41.7014,3.0
19911103,45433,598,45433,2794,1113,46,2,5,1,1,3.6069,2.0
19914049,45434,454,45434,2794,1113,175,1,18,2,1,5.9666,1.5
19915076,45435,99,45435,2794,169,26,3,17,1,1,2.7544,1.5
19911330,45436,446,45436,2794,93,314,1,18,1,1,4.065,1.5
19911376,45437,10,45437,2794,1146,24,3,17,1,1,0.7494,1.5
19911326,45438,403,45438,2794,1238,24,3,17,2,1,0.7494,1.5
19914085,45439,358,45439,2794,95,175,1,18,1,1,5.9666,1.5
19912100,45440,284,45440,2794,39,141,3,95,1,2,1.6303,1.5
19913301,45441,51,45441,2794,1179,69,1,18,2,4,8.6804,1.5
19913345,45442,70,45442,2794,1179,92,3,17,1,1,0.3693,1.5
19916064,45443,433,45443,2794,1197,204,3,17,1,1,5.9442,1.5
19911401,45444,485,45444,2794,81,24,3,17,1,1,0.7494,1.5
19913146,45445,453,45445,2794,1132,69,1,5,1,1,2.1701,2.0
19913189,45446,87,45446,2794,1132,69,1,5,1,1,2.1701,2.0
19912418,45447,281,45447,2794,206,5,1,5,1,1,11.9775,2.0
19911268,45448,80,45448,2794,1130,314,1,18,1,1,4.065,1.5
19915122,45449,299,45449,2794,1170,23,2,15,1,1,41.7014,2.0
19913322,45450,319,45450,2794,1170,69,1,18,1,1,2.1701,1.5
19912278,45451,332,45451,2794,471,141,3,17,1,1,0.8152,1.5
19913085,45452,1042,45452,2794,1200,69,1,73,1,1,2.1701,1.0
19913328,45453,486,45453,2794,1200,69,1,5,1,1,2.1701,2.0
19911261,45454,105,45454,2794,66,24,3,17,1,1,0.7494,2.7
19912317,45455,553,45455,2794,9,141,3,17,1,1,0.8152,2.7
19912137,45456,979,45456,2794,1386,141,3,17,6,1,0.8152,2.7
19915136,45457,32,45457,2794,346,8,1,7,1,1,8.4218,3.6
19911270,45458,69,45458,2794,315,24,3,17,1,1,0.7494,2.7
19912125,45459,123,45459,2794,226,5,1,5,1,1,11.9775,3.6
19917015,45460,742,45460,2794,311,25,2,5,1,2,22.5149,3.6
19911412,45461,121,45461,2794,13,46,2,5,2,1,3.6069,3.6
19911423,45462,107,45462,2794,397,24,3,17,1,1,0.7494,2.7
19913056,45463,446,45463,2795,88,92,3,17,1,2,0.7387,2.7
19911080,45464,273,45464,2795,313,24,3,17,1,1,0.7494,2.7
19912295,45465,160,45465,2795,1208,141,3,95,1,1,0.8152,1.5
19913355,45466,105,45466,2795,1248,92,3,17,2,1,0.3693,1.5
19912055,45467,133,45467,2795,382,141,3,95,1,1,0.8152,1.5
19911235,45468,423,45468,2795,736,46,2,5,2,1,3.6069,2.0
19914012,45469,91,45469,2795,501,175,1,18,1,1,5.9666,1.5
19917023,45470,310,45470,2795,1179,25,2,5,1,1,11.2575,2.0
19917042,45471,109,45471,2795,1159,25,2,5,1,1,11.2575,2.0
19914114,45472,284,45472,2795,217,175,1,18,1,1,5.9666,1.5
19912019,45473,477,45473,2795,1130,141,3,95,1,1,0.8152,1.5
19912385,45474,374,45474,2795,1198,141,3,17,6,1,0.8152,1.5
19913076,45475,297,45475,2795,1170,92,3,17,1,1,0.3693,1.5
19918014,45476,84,45476,2795,1249,17,1,5,6,1,0.5343,2.0
19911402,45477,20,45477,2795,275,314,1,18,1,1,4.065,1.5
19911084,45478,247,45478,2795,101,46,2,5,1,1,3.6069,3.0
19915183,45479,293,45479,2795,176,23,2,15,1,1,41.7014,3.0
19914099,45480,393,45480,2795,356,78,3,15,1,1,1.7508,3.0
19913291,45481,506,45481,2796,88,69,1,18,1,1,2.1701,2.7
19912422,45482,258,45482,2796,88,5,1,5,1,1,11.9775,3.6
19917002,45483,937,45483,2796,500,25,2,5,1,1,11.2575,3.6
19915025,45484,761,45484,2796,284,8,1,5,1,1,8.4218,3.6
19911354,45485,27,45485,2796,924,46,2,5,1,1,3.6069,3.6
19912010,45486,59,45486,2796,165,5,1,5,1,1,11.9775,3.6
19913192,45487,1061,45487,2796,136,69,1,5,1,1,2.1701,3.6
19911068,45488,108,45488,2796,349,46,2,5,2,2,7.2137,3.6
19912276,45489,484,45489,2796,151,5,1,5,1,1,11.9775,3.6
19913241,45490,266,45490,2796,106,92,3,17,1,1,0.3693,1.8
19917046,45491,66,45491,2796,1222,25,2,5,1,1,11.2575,2.4
19915071,45492,182,45492,2796,139,23,2,15,1,1,41.7014,2.4
19915003,45493,272,45493,2796,229,26,3,17,1,1,2.7544,1.8
19912339,45494,138,45494,2796,1179,5,1,5,1,2,23.955,2.4
19912078,45495,112,45495,2796,21,141,3,95,1,1,0.8152,1.8
19913292,45496,34,45496,2796,1159,69,1,5,1,1,2.1701,2.4
19911507,45497,402,45497,2796,206,46,2,5,1,1,3.6069,2.4
19911150,45498,223,45498,2796,1198,46,2,5,1,1,3.6069,2.4
19912366,45499,162,45499,2796,1253,5,1,5,1,2,23.955,2.4
19916036,45500,284,45500,2796,160,204,5,5,1,1,30.8928,2.4
19911089,45501,123,45501,2796,518,314,1,15,1,1,4.065,2.4
19915127,45502,239,45502,2796,1249,23,2,15,2,1,41.7014,2.4
19914148,45503,217,45503,2796,563,78,3,17,1,1,1.7508,2.7
19911378,45504,123,45504,2796,10,46,2,5,1,1,3.6069,3.6
19911285,45505,294,45505,2796,243,46,2,5,1,1,3.6069,3.6
19912195,45506,782,45506,2796,163,141,3,17,1,1,0.8152,2.7
19911367,45507,131,45507,2796,226,314,1,18,1,1,4.065,2.7
19911260,45508,806,45508,2796,85,314,1,7,1,2,8.1301,3.6
19911548,45509,196,45509,2796,492,24,3,17,1,1,0.7494,2.7
19913055,45510,91,45510,2796,311,69,1,18,1,1,2.1701,2.7
19914110,45511,29,45511,2796,827,175,1,18,1,1,5.9666,2.7
19911420,45512,107,45512,2796,255,46,2,5,1,1,3.6069,3.6
19911286,45513,4,45513,2797,179,24,3,17,1,1,0.7494,2.7
19915047,45514,378,45514,2797,409,8,1,7,1,1,8.4218,3.6
19912136,45515,826,45515,2797,1,141,3,17,1,1,0.8152,2.7
19913052,45516,101,45516,2797,1,69,1,18,1,1,2.1701,2.7
19912193,45517,76,45517,2797,151,5,1,5,1,1,11.9775,3.6
19911469,45518,306,45518,2797,212,24,3,17,1,1,0.7494,2.7
19911495,45519,49,45519,2797,469,24,3,22,1,1,0.7494,2.7
19912415,45520,31,45520,2797,341,5,1,5,1,1,11.9775,2.4
19911052,45521,140,45521,2797,297,24,3,17,1,1,0.7494,1.8
19911186,45522,283,45522,2797,1197,314,1,18,1,1,4.065,1.8
19915135,45523,246,45523,2797,1159,26,3,18,1,1,2.7544,1.8
19911142,45524,593,45524,2797,1188,24,3,17,1,2,1.4988,1.8
19913180,45525,246,45525,2797,1227,69,1,5,1,1,2.1701,2.4
19913330,45526,23,45526,2797,1200,69,1,5,1,1,2.1701,2.4
19912350,45527,256,45527,2797,143,141,3,17,1,5,4.0758,1.8
19911407,45528,158,45528,2797,101,46,2,5,1,1,3.6069,3.6
19911564,45529,243,45529,2797,605,24,3,17,1,1,0.7494,2.7
19912303,45530,6,45530,2797,67,141,3,17,1,1,0.8152,2.7
19911505,45531,112,45531,2797,10,314,1,18,1,2,8.1301,2.7
19913009,45532,49,45532,2797,102,92,3,17,1,1,0.3693,2.7
19911035,45533,275,45533,2797,102,46,2,5,6,2,7.2137,3.6
19914024,45534,61,45534,2797,163,78,3,17,1,1,1.7508,2.7
19917010,45535,596,45535,2797,129,25,2,22,1,1,11.2575,2.7
19914100,45536,355,45536,2797,87,175,1,18,1,1,5.9666,2.7
19911145,45537,612,45537,2798,15,46,2,5,2,2,7.2137,3.0
19912074,45538,561,45538,2798,409,5,1,5,1,1,11.9775,3.0
19911218,45539,619,45539,2798,1108,46,2,5,2,2,7.2137,2.0
19911477,45540,531,45540,2798,823,24,3,17,1,1,0.7494,1.5
19913269,45541,218,45541,2798,1119,92,3,17,1,1,0.3693,1.5
19915020,45542,617,45542,2798,1119,26,3,18,1,1,2.7544,1.5
19916040,45543,453,45543,2798,250,204,3,17,1,1,5.9442,1.5
19912252,45544,716,45544,2798,1246,5,1,5,1,2,23.955,2.0
19911114,45545,352,45545,2798,1188,46,2,5,1,1,3.6069,2.0
19915179,45546,214,45546,2798,510,23,2,15,1,1,41.7014,2.0
19913011,45547,433,45547,2798,1227,92,3,17,1,1,0.3693,1.5
19912189,45548,254,45548,2798,124,141,3,17,1,1,0.8152,1.5
19911479,45549,197,45549,2798,1191,46,2,5,1,1,3.6069,2.0
19915040,45550,49,45550,2798,237,26,3,18,1,1,2.7544,1.5
19913284,45551,182,45551,2798,9,69,1,18,1,2,4.3402,2.25
19917056,45552,227,45552,2798,9,25,2,5,1,1,11.2575,3.0
19911042,45553,16,45553,2798,620,24,3,17,1,1,0.7494,2.25
19913224,45554,355,45554,2798,129,92,3,17,1,1,0.3693,2.25
19917027,45555,170,45555,2798,48,25,2,5,2,1,11.2575,3.0
19911007,45556,503,45556,2798,103,314,1,18,1,1,4.065,2.25
19911266,45557,542,45557,2798,86,24,3,17,1,1,0.7494,2.25
19912224,45558,185,45558,2798,220,5,1,5,1,2,23.955,3.0
19912381,45559,8,45559,2799,410,141,3,95,1,1,0.8152,1.5
19911048,45560,504,45560,2799,79,24,3,17,6,1,0.7494,1.5
19913073,45561,103,45561,2799,95,69,1,5,6,1,2.1701,2.0
19911163,45562,532,45562,2799,120,24,3,17,1,1,0.7494,1.5
19913066,45563,164,45563,2799,80,69,1,18,2,1,2.1701,1.5
19915161,45564,29,45564,2799,5,23,2,15,1,1,41.7014,2.0
19917057,45565,21,45565,2799,1179,25,2,5,1,1,11.2575,2.0
19912161,45566,773,45566,2799,81,141,3,17,1,1,0.8152,1.5
19914105,45567,342,45567,2799,596,175,1,18,1,1,5.9666,1.5
19911065,45568,230,45568,2799,91,46,2,5,2,1,3.6069,3.0
19912112,45569,266,45569,2799,10,141,3,17,1,1,0.8152,2.25
19913145,45570,132,45570,2799,129,69,1,5,1,1,2.1701,3.0
19911355,45571,730,45571,2799,48,46,2,5,1,1,3.6069,3.0
19913108,45572,22,45572,2799,311,69,1,5,1,1,2.1701,3.0
19911318,45573,241,45573,2800,428,314,1,15,2,1,4.065,3.0
19914102,45574,33,45574,2800,278,175,1,5,1,1,5.9666,2.0
19913245,45575,162,45575,2800,1159,69,1,5,1,1,2.1701,2.0
19912064,45576,363,45576,2800,1139,141,3,95,1,1,0.8152,1.5
19917053,45577,69,45577,2800,552,25,2,5,1,1,11.2575,2.0
19912263,45578,209,45578,2800,1132,141,3,17,1,1,0.8152,1.5
19917047,45579,210,45579,2800,1256,203,5,17,1,1,24.5881,1.5
19915123,45580,752,45580,2800,161,26,3,17,1,1,2.7544,1.5
19911229,45581,364,45581,2800,1168,46,2,5,1,2,7.2137,2.0
19914127,45582,93,45582,2800,191,78,3,17,1,1,1.7508,2.25
19914086,45583,519,45583,2800,589,78,3,17,1,1,1.7508,2.25
19915133,45584,740,45584,2800,348,26,3,17,1,1,2.7544,2.25
19912106,45585,648,45585,2800,49,141,3,17,1,1,0.8152,2.25
19913246,45586,239,45586,2800,13,69,1,18,1,1,2.1701,2.25
19911037,45587,332,45587,2800,220,46,2,5,1,1,3.6069,3.0
19918016,45588,314,45588,2801,15,17,1,5,1,1,0.5343,3.0
19912083,45589,233,45589,2801,409,141,3,95,1,1,0.8152,2.25
19912426,45590,593,45590,2801,17,141,3,17,1,1,0.8152,2.25
19915120,45591,755,45591,2801,1416,26,3,17,1,1,2.7544,2.25
19915111,45592,15,45592,2801,107,26,3,22,1,1,2.7544,1.5
19912358,45593,39,45593,2801,153,141,3,17,1,1,0.8152,1.5
19915148,45594,435,45594,2801,1119,26,3,17,1,1,2.7544,1.5
19913037,45595,540,45595,2801,95,92,3,17,1,1,0.3693,1.5
19911392,45596,735,45596,2801,230,46,2,5,1,1,3.6069,2.0
19914132,45597,72,45597,2801,250,78,3,15,1,1,1.7508,2.0
19911480,45598,937,45598,2801,1132,24,3,17,1,1,0.7494,1.5
19912110,45599,433,45599,2801,1132,5,1,5,1,1,11.9775,2.0
19913252,45600,69,45600,2801,1227,92,3,17,1,1,0.3693,1.5
19916023,45601,147,45601,2801,1130,154,1,18,1,2,8.0438,1.5
19915069,45602,258,45602,2801,1241,23,2,15,1,2,83.4028,2.0
19913182,45603,332,45603,2801,1170,69,1,5,1,1,2.1701,2.0
19913138,45604,284,45604,2801,1170,69,1,5,1,2,4.3402,2.0
19911448,45605,133,45605,2801,1218,24,3,17,1,1,0.7494,1.5
19912063,45606,33,45606,2801,1141,5,1,5,2,1,11.9775,2.0
19912127,45607,148,45607,2801,605,5,1,5,2,1,11.9775,3.6
19912356,45608,497,45608,2801,262,141,3,17,1,1,0.8152,2.7
19911382,45609,284,45609,2801,563,24,3,17,2,1,0.7494,2.7
19911350,45610,147,45610,2801,91,314,1,18,1,1,4.065,2.7
19911328,45611,437,45611,2801,191,24,3,17,1,1,0.7494,2.7
19912178,45612,554,45612,2801,166,5,1,5,1,2,23.955,3.6
19911131,45613,791,45613,2801,380,46,2,5,1,1,3.6069,3.6
19911476,45614,31,45614,2801,49,46,2,5,1,1,3.6069,3.6
19915162,45615,254,45615,2801,86,26,3,17,1,1,2.7544,2.7
19915056,45616,76,45616,2801,356,26,3,17,1,1,2.7544,2.7
19911002,45617,91,45617,2801,220,24,3,22,1,1,0.7494,2.7
19911157,45618,487,45618,2801,397,24,3,17,1,1,0.7494,2.7
19911365,45619,535,45619,2802,499,24,3,17,1,1,0.7494,2.7
19911112,45620,390,45620,2802,776,46,2,5,2,1,3.6069,3.6
19911416,45621,157,45621,2802,2,24,3,17,1,1,0.7494,1.5
19918010,45622,275,45622,2802,568,17,1,5,1,1,0.5343,2.0
19911091,45623,258,45623,2802,36,24,3,17,1,1,0.7494,1.5
19917035,45624,431,45624,2802,1210,25,2,5,1,1,11.2575,2.0
19913233,45625,200,45625,2802,1179,69,1,5,1,1,2.1701,2.0
19913117,45626,209,45626,2802,1132,69,1,5,1,2,4.3402,2.0
19911077,45627,374,45627,2802,480,24,3,22,1,1,0.7494,1.5
19915042,45628,28,45628,2802,1241,23,2,15,1,1,41.7014,2.0
19911093,45629,465,45629,2802,1177,46,2,5,2,2,7.2137,2.0
19914021,45630,160,45630,2802,1170,78,3,17,1,1,1.7508,1.5
19917038,45631,497,45631,2802,46,25,2,5,1,1,11.2575,2.0
19911132,45632,352,45632,2802,1200,46,2,5,1,1,3.6069,2.0
19911542,45633,32,45633,2802,191,46,2,5,1,2,7.2137,3.0
19912205,45634,246,45634,2802,163,141,3,17,1,1,0.8152,2.25
19913064,45635,329,45635,2802,129,92,3,17,1,1,0.3693,2.25
19912142,45636,76,45636,2802,348,5,1,5,2,1,11.9775,3.0
19915126,45637,148,45637,2802,356,23,2,15,1,1,41.7014,3.0
19914109,45638,453,45638,2803,626,78,3,17,1,1,1.7508,2.7
19912037,45639,181,45639,2803,780,5,1,5,2,1,11.9775,3.6
19911165,45640,566,45640,2803,313,314,1,18,1,1,4.065,2.7
19912259,45641,706,45641,2803,313,5,1,5,2,2,23.955,3.6
19915007,45642,123,45642,2803,313,23,2,15,1,1,41.7014,3.6
19911499,45643,138,45643,2803,284,46,2,5,1,1,3.6069,3.6
19916009,45644,358,45644,2803,843,204,5,5,1,1,30.8928,3.6
19915075,45645,707,45645,2803,50,23,2,15,1,1,41.7014,3.6
19911054,45646,99,45646,2803,105,314,1,15,1,3,12.1951,3.6
19913024,45647,986,45647,2803,1,69,1,5,1,1,2.1701,3.6
19913177,45648,337,45648,2803,106,92,3,17,1,1,0.3693,1.8
19913031,45649,497,45649,2803,1190,69,1,5,1,1,2.1701,2.4
19915116,45650,553,45650,2803,1190,23,2,15,1,3,125.1043,2.4
19913249,45651,356,45651,2803,1119,69,1,5,1,1,2.1701,2.4
19917005,45652,368,45652,2803,1149,25,2,5,1,2,22.5149,2.4
19913020,45653,69,45653,2803,1179,92,3,17,1,1,0.3693,1.8
19913308,45654,264,45654,2803,1179,69,1,5,1,2,4.3402,2.4
19917003,45655,180,45655,2803,1179,25,2,5,1,1,11.2575,2.4
19911273,45656,565,45656,2803,1233,24,3,17,1,1,0.7494,1.8
19911334,45657,70,45657,2803,383,24,3,17,1,1,0.7494,1.8
19911309,45658,32,45658,2803,1246,46,2,5,1,1,3.6069,2.4
19912006,45659,86,45659,2803,1188,5,1,5,1,1,11.9775,2.4
19915029,45660,69,45660,2803,1241,26,3,17,1,1,2.7544,1.8
19914165,45661,283,45661,2803,1141,78,3,15,2,1,1.7508,2.4
19913133,45662,157,45662,2803,1200,69,1,5,1,1,2.1701,2.4
19913175,45663,556,45663,2803,1200,69,1,5,1,1,2.1701,2.4
19912362,45664,346,45664,2803,1249,141,3,95,1,2,1.6303,1.8
19912316,45665,541,45665,2803,275,5,1,5,1,2,23.955,2.4
19913050,45666,438,45666,2803,101,69,1,5,1,1,2.1701,3.6
19913310,45667,642,45667,2803,101,92,3,17,1,2,0.7387,2.7
19913348,45668,403,45668,2803,9,92,3,17,1,1,0.3693,2.7
19911349,45669,151,45669,2803,348,24,3,17,1,1,0.7494,2.7
19912141,45670,328,45670,2803,164,141,3,95,1,1,0.8152,2.7
19912131,45671,171,45671,2803,555,5,1,5,1,1,11.9775,3.6
19917054,45672,201,45672,2803,555,25,2,5,1,1,11.2575,3.6
19915068,45673,331,45673,2804,776,26,3,17,1,1,2.7544,2.7
19912271,45674,51,45674,2804,134,141,3,17,1,1,0.8152,2.7
19912033,45675,49,45675,2804,134,141,3,17,1,1,0.8152,2.7
19914092,45676,72,45676,2804,165,175,1,18,1,1,5.9666,2.7
19915074,45677,683,45677,2804,481,26,3,17,1,1,2.7544,2.7
19911481,45678,148,45678,2804,481,24,3,17,1,1,0.7494,2.7
19912243,45679,558,45679,2804,920,141,3,95,1,1,0.8152,2.7
19911190,45680,337,45680,2804,105,24,3,17,1,1,0.7494,2.7
19912200,45681,127,45681,2804,1248,5,1,5,1,1,11.9775,2.4
19913318,45682,148,45682,2804,1190,92,3,17,1,1,0.3693,1.8
19915158,45683,57,45683,2804,1238,26,3,17,1,1,2.7544,1.8
19911530,45684,249,45684,2804,5,46,2,5,1,1,3.6069,2.4
19915174,45685,30,45685,2804,5,26,3,18,1,1,2.7544,1.8
19911520,45686,134,45686,2804,1233,46,2,5,1,1,3.6069,2.4
19914056,45687,66,45687,2804,1152,175,1,18,1,1,5.9666,1.8
19913351,45688,214,45688,2804,1159,69,1,5,1,1,2.1701,2.4
19914131,45689,591,45689,2804,1157,78,3,15,1,1,1.7508,2.4
19917048,45690,473,45690,2804,206,25,2,5,1,1,11.2575,2.4
19912396,45691,334,45691,2804,74,5,1,5,1,1,11.9775,2.4
19912342,45692,789,45692,2804,324,141,3,17,1,1,0.8152,1.8
19914034,45693,228,45693,2804,1165,78,3,17,1,1,1.7508,1.8
19911175,45694,112,45694,2804,1128,46,2,5,1,2,7.2137,2.4
19917016,45695,99,45695,2804,174,25,2,5,1,2,22.5149,2.4
19911375,45696,695,45696,2804,101,24,3,17,1,1,0.7494,2.7
19912250,45697,94,45697,2804,1513,5,1,5,1,1,11.9775,3.6
19917001,45698,387,45698,2804,483,203,5,17,1,1,24.5881,2.7
19912182,45699,328,45699,2804,1040,141,3,95,1,1,0.8152,2.7
19911127,45700,32,45700,2804,177,46,2,5,1,1,3.6069,3.6
19915044,45701,34,45701,2805,780,26,3,18,1,1,2.7544,2.25
19911038,45702,81,45702,2805,50,24,3,17,1,1,0.7494,2.25
19912389,45703,577,45703,2805,549,141,3,17,1,1,0.8152,2.25
19913059,45704,147,45704,2805,1,92,3,17,1,1,0.3693,2.25
19911082,45705,109,45705,2805,410,46,2,5,1,1,3.6069,2.0
19917017,45706,65,45706,2805,1228,25,2,5,1,1,11.2575,2.0
19912143,45707,284,45707,2805,519,5,1,7,1,1,11.9775,2.0
19914083,45708,69,45708,2805,1205,78,3,15,1,1,1.7508,2.0
19912031,45709,486,45709,2805,1131,141,3,17,1,1,0.8152,1.5
19911147,45710,258,45710,2805,779,24,3,17,1,1,0.7494,1.5
19912075,45711,22,45711,2805,1156,141,3,17,1,1,0.8152,1.5
19913203,45712,60,45712,2805,1170,92,3,17,2,1,0.3693,1.5
19911170,45713,5,45713,2805,46,24,3,22,1,1,0.7494,1.5
19916035,45714,127,45714,2805,892,204,5,5,1,1,30.8928,2.0
19912423,45715,256,45715,2805,163,141,3,95,1,1,0.8152,2.25
19911254,45716,282,45716,2805,902,314,1,18,1,1,4.065,2.25
19915163,45717,188,45717,2805,129,26,3,22,1,2,5.5087,2.25
19916031,45718,145,45718,2805,473,204,3,17,1,1,5.9442,2.25
19916051,45719,57,45719,2805,177,204,3,17,1,1,5.9442,2.25
19911177,45720,434,45720,2805,555,24,3,17,1,1,0.7494,2.25
19912213,45721,393,45721,2806,151,141,3,17,1,2,1.6303,2.25
19911252,45722,621,45722,2806,703,46,2,5,1,1,3.6069,2.0
19914108,45723,59,45723,2806,1104,78,3,15,1,1,1.7508,2.0
19911313,45724,3,45724,2806,278,24,3,17,1,1,0.7494,1.5
19912086,45725,139,45725,2806,1226,5,1,5,2,1,11.9775,2.0
19911463,45726,329,45726,2806,1151,46,2,5,1,1,3.6069,2.0
19913319,45727,112,45727,2806,1227,69,1,5,1,1,2.1701,2.0
19911332,45728,258,45728,2806,124,24,3,17,1,1,0.7494,1.5
19915132,45729,76,45729,2806,1199,26,3,17,1,1,2.7544,1.5
19914158,45730,197,45730,2806,1124,78,3,17,1,1,1.7508,1.5
19913323,45731,332,45731,2806,1200,69,1,5,1,1,2.1701,2.0
19913049,45732,86,45732,2806,1200,92,3,17,1,1,0.3693,1.5
19911316,45733,148,45733,2806,191,46,2,5,1,1,3.6069,3.0
19912068,45734,730,45734,2806,827,141,3,17,1,1,0.8152,2.25
19912253,45735,630,45735,2806,220,5,1,5,1,2,23.955,3.0
19911565,45736,403,45736,2807,313,46,2,5,1,2,7.2137,3.0
19914075,45737,51,45737,2807,313,175,1,5,1,1,5.9666,3.0
19913028,45738,199,45738,2807,15,92,3,17,1,1,0.3693,2.25
19915032,45739,151,45739,2807,1207,26,3,18,1,1,2.7544,1.5
19912076,45740,140,45740,2807,1298,5,1,5,1,1,11.9775,2.0
19911433,45741,238,45741,2807,382,24,3,17,1,1,0.7494,1.5
19917037,45742,501,45742,2807,1217,25,2,5,1,1,11.2575,2.0
19911405,45743,466,45743,2807,1217,314,1,7,1,1,4.065,2.0
19913326,45744,50,45744,2807,1179,92,3,17,1,1,0.3693,1.5
19912359,45745,412,45745,2807,552,5,1,5,1,1,11.9775,2.0
19911061,45746,23,45746,2807,645,24,3,17,2,1,0.7494,1.5
19912410,45747,242,45747,2807,1191,5,1,5,1,2,23.955,2.0
19912351,45748,201,45748,2807,8,141,3,17,1,1,0.8152,1.5
19911211,45749,716,45749,2807,76,24,3,17,1,1,0.7494,1.5
19912274,45750,101,45750,2807,101,5,1,5,1,1,11.9775,3.0
19911370,45751,291,45751,2807,101,24,3,17,1,1,0.7494,2.25
19913334,45752,349,45752,2807,9,92,3,17,1,1,0.3693,2.25
19914135,45753,586,45753,2807,346,78,3,17,1,1,1.7508,2.25
19916029,45754,182,45754,2807,10,204,3,17,1,1,5.9442,2.25
19912234,45755,13,45755,2807,30,5,1,5,1,1,11.9775,3.0
19913002,45756,91,45756,2807,311,69,1,18,1,2,4.3402,2.25
19911279,45757,148,45757,2808,491,24,3,17,1,1,0.7494,2.25
19911504,45758,76,45758,2808,456,46,2,5,1,1,3.6069,3.0
19911154,45759,206,45759,2808,15,46,2,5,1,1,3.6069,3.0
19912272,45760,358,45760,2808,1235,141,3,17,1,1,0.8152,2.25
19911434,45761,671,45761,2808,105,24,3,17,1,2,1.4988,2.25
19911329,45762,71,45762,2808,34,24,3,17,1,1,0.7494,2.25
19911300,45763,349,45763,2808,403,46,2,5,1,2,7.2137,3.0
19912333,45764,379,45764,2808,1146,141,3,17,1,1,0.8152,1.5
19912203,45765,16,45765,2808,240,141,3,17,2,1,0.8152,1.5
19913215,45766,70,45766,2808,1119,69,1,18,1,1,2.1701,1.5
19914008,45767,93,45767,2808,322,78,3,17,2,1,1.7508,1.5
19912429,45768,69,45768,2808,278,141,3,17,6,1,0.8152,1.5
19913051,45769,310,45769,2808,80,92,3,17,1,1,0.3693,1.5
19911012,45770,157,45770,2808,1210,24,3,17,1,1,0.7494,1.5
19913093,45771,250,45771,2808,1159,69,1,5,1,1,2.1701,2.0
19914042,45772,71,45772,2808,1227,175,1,18,1,1,5.9666,1.5
19912242,45773,91,45773,2808,1241,5,1,5,1,1,11.9775,2.0
19912188,45774,98,45774,2808,863,141,3,17,1,1,0.8152,1.5
19915169,45775,57,45775,2808,1170,23,2,15,1,1,41.7014,2.0
19915064,45776,186,45776,2808,46,26,3,17,1,1,2.7544,1.5
19912311,45777,271,45777,2808,1200,141,3,17,1,1,0.8152,1.5
19911400,45778,492,45778,2808,371,24,3,17,1,1,0.7494,2.7
19911425,45779,624,45779,2808,243,24,3,17,1,1,0.7494,2.7
19915102,45780,99,45780,2808,589,26,3,17,1,1,2.7544,2.7
19914029,45781,540,45781,2808,166,175,1,5,1,1,5.9666,3.6
19914046,45782,198,45782,2808,311,78,3,17,1,1,1.7508,2.7
19913260,45783,544,45783,2808,13,92,3,17,1,1,0.3693,2.7
19913288,45784,635,45784,2809,15,69,1,5,1,2,4.3402,3.6
19911053,45785,32,45785,2809,980,314,1,15,1,1,4.065,3.6
19911513,45786,71,45786,2809,135,46,2,5,2,1,3.6069,3.6
19913112,45787,266,45787,2809,136,69,1,5,2,1,2.1701,3.6
19913201,45788,59,45788,2809,106,69,1,5,1,2,4.3402,2.0
